order_id,created_at,discount,product_id,quantity,subtotal,tax,total,customer_id
15505,2022-06-11 19:31:01,0,218,17,5814,290.7,6104.7,824
8852,2022-06-13 01:05:20,15,171,24,10248,1947.12,10365.85,607
20506,2022-06-30 17:33:44,10,338,47,27777,2777.7,27499.23,341
9492,2022-06-07 02:49:21,0,363,8,1176,152.88,1328.88,908
7066,2022-06-23 16:25:15,10,352,21,19446,2722.44,19951.6,735
25469,2022-06-07 15:13:16,0,412,3,852,127.8,979.8,725
20179,2022-06-29 10:32:04,10,67,28,1540,123.2,1496.88,353
26281,2022-06-27 08:34:26,0,408,6,5676,1078.44,6754.44,60
23611,2022-06-08 18:17:54,15,332,15,13350,2536.5,13503.52,731
3778,2022-06-20 11:36:46,15,269,3,930,130.2,901.17,370
12721,2022-06-15 18:39:38,15,251,11,396,51.48,380.36,95
5912,2022-06-22 11:49:03,10,67,24,1320,158.4,1330.56,771
11038,2022-06-17 15:36:28,10,454,32,1504,255.68,1583.71,117
29432,2022-06-29 14:53:03,0,267,39,3237,323.7,3560.7,466
12623,2022-06-30 09:03:25,10,18,9,1764,299.88,1857.49,431
15897,2022-06-22 19:22:27,0,489,47,16450,164.5,16614.5,511
15501,2022-06-10 05:02:56,15,40,43,12212,1343.32,11522.02,718
9966,2022-06-11 19:08:55,0,105,9,927,46.35,973.35,757
15627,2022-06-19 00:04:54,0,335,49,7595,75.95,7670.95,825
19998,2022-06-20 05:41:20,0,115,2,118,21.24,139.24,625
25550,2022-06-24 20:38:54,0,359,34,32708,5887.44,38595.44,112
4547,2022-06-22 08:16:32,15,406,23,11270,225.4,9771.09,34
17289,2022-06-21 07:42:59,10,187,37,3774,490.62,3838.16,628
10993,2022-06-26 05:52:56,10,123,14,3248,454.72,3332.45,98
5176,2022-06-06 15:06:29,10,404,9,180,3.6,165.24,526
17861,2022-06-18 08:36:50,0,187,44,4488,403.92,4891.92,326
28876,2022-06-18 13:15:12,0,491,13,3627,217.62,3844.62,837
18277,2022-06-12 06:50:03,10,319,37,1332,253.08,1426.57,734
24369,2022-06-11 16:19:47,0,475,1,810,16.2,826.2,501
6873,2022-06-11 14:28:59,15,229,38,29754,5653.26,30096.17,78
1440,2022-06-10 15:39:01,0,410,19,18449,2029.39,20478.39,268
4492,2022-06-14 19:38:57,15,222,6,2520,151.2,2270.52,928
3231,2022-06-30 20:49:31,15,227,22,15994,319.88,13866.8,723
2757,2022-06-20 05:58:59,0,381,2,198,27.72,225.72,639
19144,2022-06-23 02:14:21,15,363,27,3969,595.35,3879.7,493
28567,2022-06-10 23:45:34,0,315,10,8150,1141.0,9291.0,418
13180,2022-06-08 19:14:56,15,96,49,46256,4163.04,42856.18,516
23258,2022-06-19 07:58:07,15,240,9,7371,442.26,6641.27,562
9822,2022-06-12 04:26:19,15,55,42,10962,1315.44,10435.82,391
18728,2022-06-21 17:56:22,10,384,31,3472,381.92,3468.53,188
10004,2022-06-30 00:29:40,15,498,14,10136,506.8,9046.38,93
22897,2022-06-26 19:20:57,0,192,22,21120,1056.0,22176.0,535
28927,2022-06-12 20:23:34,0,130,6,636,0.0,636.0,707
13644,2022-06-12 21:57:29,15,218,15,5130,153.9,4491.31,852
19126,2022-06-30 01:26:42,15,268,16,2944,0.0,2502.4,648
20565,2022-06-13 00:45:19,10,491,22,6138,245.52,5745.17,328
17210,2022-06-12 16:58:49,15,29,35,14140,2403.8,14062.23,838
8143,2022-06-14 13:16:33,10,257,35,2380,95.2,2227.68,191
10060,2022-06-15 09:12:00,10,229,39,30537,3359.07,30506.46,642
162,2022-06-10 05:33:00,15,289,33,5445,707.85,5229.92,268
9072,2022-06-15 14:27:37,0,201,37,30636,5208.12,35844.12,851
2504,2022-06-14 13:16:00,0,209,32,30496,5489.28,35985.28,973
22202,2022-06-23 15:16:26,0,228,48,31776,1271.04,33047.04,520
29875,2022-06-28 23:34:00,10,54,8,5392,431.36,5241.02,872
23573,2022-06-17 10:41:33,10,306,25,18150,2904.0,18948.6,774
1243,2022-06-23 06:08:46,10,482,35,2730,245.7,2678.13,294
16309,2022-06-23 16:13:26,15,400,28,10416,1562.4,10181.64,601
20762,2022-06-28 00:22:57,15,230,30,18900,2457.0,18153.45,587
17766,2022-06-24 01:51:10,0,415,9,2205,396.9,2601.9,341
9020,2022-06-29 21:51:46,0,214,10,8740,1048.8,9788.8,129
11651,2022-06-21 15:02:31,10,374,2,1944,349.92,2064.53,108
14832,2022-06-19 01:01:26,15,85,24,14664,586.56,12962.98,558
24960,2022-06-17 00:26:38,15,261,42,12768,255.36,11069.86,324
16168,2022-06-22 18:45:23,10,135,3,504,55.44,503.5,978
3884,2022-06-21 17:41:41,0,452,20,4320,820.8,5140.8,160
19865,2022-06-28 09:34:05,15,13,35,24955,249.55,21423.87,481
17233,2022-06-28 17:02:52,10,290,50,42150,8008.5,45142.65,932
12315,2022-06-14 06:56:29,15,466,1,515,25.75,459.64,360
8703,2022-06-25 02:49:58,15,126,21,11088,110.88,9519.05,90
12388,2022-06-18 07:46:11,15,285,6,3612,469.56,3469.33,795
3493,2022-06-09 10:06:23,0,83,50,40200,6432.0,46632.0,582
16479,2022-06-18 21:23:03,15,315,39,31785,5403.45,31610.18,63
28712,2022-06-07 21:22:00,0,421,13,5616,112.32,5728.32,118
29944,2022-06-19 12:16:28,10,347,17,15827,3165.4,17093.16,864
23014,2022-06-24 20:59:49,0,377,49,40376,4037.6,44413.6,257
4464,2022-06-30 19:47:52,15,91,13,6435,450.45,5852.63,525
7994,2022-06-25 13:21:40,10,207,3,618,12.36,567.32,600
2166,2022-06-29 07:43:56,0,103,47,7332,1393.08,8725.08,852
19508,2022-06-05 23:12:18,10,346,47,28529,855.87,26446.38,199
952,2022-06-30 12:14:00,15,165,15,8595,1461.15,8547.73,912
29345,2022-06-18 12:25:18,15,438,30,26820,2145.6,24620.76,360
832,2022-06-16 14:56:13,0,8,40,26320,526.4,26846.4,25
23216,2022-06-13 13:10:25,0,40,15,4260,809.4,5069.4,624
2023,2022-06-28 13:10:27,15,244,15,5490,823.5,5366.48,147
10510,2022-06-18 18:45:27,15,109,27,26784,2142.72,24587.71,826
3102,2022-06-09 11:07:05,0,121,39,10257,923.13,11180.13,393
13954,2022-06-16 15:31:34,15,431,25,22125,3761.25,22003.31,378
56,2022-06-11 03:34:06,0,68,18,774,85.14,859.14,542
10994,2022-06-25 16:28:04,0,106,23,1403,0.0,1403.0,910
21294,2022-06-21 00:33:44,10,497,7,5334,106.68,4896.61,955
5712,2022-06-19 15:05:29,10,379,31,2883,576.6,3113.64,402
19254,2022-06-10 17:42:13,10,167,9,1584,221.76,1625.18,905
29303,2022-06-28 14:53:57,10,272,7,1246,49.84,1166.26,905
25139,2022-06-29 21:11:23,10,271,37,23828,1191.4,22517.46,124
15274,2022-06-06 04:47:51,10,409,24,18648,3356.64,19804.18,571
8112,2022-06-30 14:06:14,15,213,35,31780,2542.4,29174.04,686
8832,2022-06-27 23:32:29,10,106,17,1037,176.29,1091.96,516
28467,2022-06-21 14:53:42,0,183,14,1764,194.04,1958.04,716
5005,2022-06-12 22:25:14,10,118,19,17043,3067.74,18099.67,433
2078,2022-06-21 04:37:29,15,6,39,7566,1437.54,7653.01,445
8654,2022-06-30 04:58:13,0,338,15,8865,1241.1,10106.1,865
4648,2022-06-20 05:33:53,15,307,5,360,10.8,315.18,305
1532,2022-06-15 11:01:09,10,40,15,4260,298.2,4102.38,45
3262,2022-06-24 23:37:44,0,182,5,4110,369.9,4479.9,610
26793,2022-06-17 02:30:38,15,102,2,276,11.04,243.98,249
2069,2022-06-16 17:20:16,15,465,7,1953,351.54,1958.86,836
21102,2022-06-22 17:07:23,15,158,11,682,40.92,614.48,732
13353,2022-06-29 21:01:41,0,35,32,14912,1342.08,16254.08,522
6128,2022-06-14 01:55:54,10,324,32,15232,2894.08,16313.47,517
10983,2022-06-18 01:25:55,0,485,13,12519,876.33,13395.33,579
28559,2022-06-22 18:56:08,15,345,7,3101,279.09,2873.08,484
3965,2022-06-17 23:43:27,15,358,32,18528,2408.64,17796.14,1000
28354,2022-06-26 01:10:12,10,26,39,16848,1010.88,16072.99,553
24292,2022-06-06 03:58:11,0,73,13,12038,1203.8,13241.8,341
8360,2022-06-12 21:01:33,10,203,16,6864,1235.52,7289.57,800
21020,2022-06-19 14:52:34,10,165,10,5730,573.0,5672.7,71
16173,2022-06-25 19:49:43,0,62,31,29636,1778.16,31414.16,756
14926,2022-06-11 14:04:45,10,113,29,23229,232.29,21115.16,151
6761,2022-06-09 06:00:16,10,277,50,35850,4660.5,36459.45,66
16989,2022-06-22 07:05:26,0,77,26,21788,1960.92,23748.92,331
1277,2022-06-28 18:53:37,15,135,43,7224,1155.84,7122.86,382
17572,2022-06-27 04:48:56,10,436,13,12441,622.05,11756.74,538
293,2022-06-12 22:35:52,10,395,47,13254,1855.56,13598.6,751
26706,2022-06-07 19:51:43,0,486,26,25324,3038.88,28362.88,812
9997,2022-06-06 01:37:03,0,498,48,34752,6950.4,41702.4,583
8707,2022-06-25 00:34:13,10,137,23,19550,2737.0,20058.3,834
23047,2022-06-21 00:48:41,0,238,26,13000,1300.0,14300.0,565
15655,2022-06-25 16:24:42,15,367,50,41750,2505.0,37616.75,448
9368,2022-06-10 19:12:57,10,54,1,674,121.32,715.79,175
24046,2022-06-20 01:52:53,15,159,34,32300,2907.0,29925.95,468
14104,2022-06-09 02:47:02,10,432,35,11550,2310.0,12474.0,123
3830,2022-06-27 22:32:52,10,257,45,3060,428.4,3139.56,685
11346,2022-06-06 15:22:01,10,26,6,2592,362.88,2659.39,6
19763,2022-06-21 21:33:29,0,340,10,1030,10.3,1040.3,748
7111,2022-06-14 02:30:23,15,105,10,1030,61.8,928.03,313
17730,2022-06-12 18:36:50,10,261,5,1520,182.4,1532.16,744
10248,2022-06-24 12:35:20,15,276,41,328,32.8,306.68,229
19895,2022-06-28 19:45:25,10,95,47,11139,2116.41,11929.87,537
3983,2022-06-15 05:31:24,0,137,1,850,68.0,918.0,740
23532,2022-06-27 22:02:03,10,376,32,31392,941.76,29100.38,130
18644,2022-06-10 23:52:47,10,425,24,16584,1824.24,16567.42,938
18014,2022-06-23 21:11:48,10,481,42,16800,2856.0,17690.4,752
19875,2022-06-27 02:01:13,10,92,5,4950,49.5,4499.55,704
17808,2022-06-29 21:20:53,10,101,33,14157,1698.84,14270.26,209
29434,2022-06-08 16:24:05,15,172,9,6102,549.18,5653.5,297
26822,2022-06-25 00:58:24,15,478,27,18954,3790.8,19333.08,219
19965,2022-06-30 06:56:16,15,115,39,2301,46.02,1994.97,301
6707,2022-06-25 11:30:16,0,496,34,18360,2019.6,20379.6,976
19009,2022-06-21 12:52:17,0,350,49,19894,3183.04,23077.04,596
27172,2022-06-20 17:19:12,0,365,1,173,8.65,181.65,142
21502,2022-06-21 05:15:16,0,71,15,11790,707.4,12497.4,271
27010,2022-06-29 21:48:28,0,281,1,745,111.75,856.75,792
7190,2022-06-09 19:19:11,15,114,5,4120,0.0,3502.0,758
14524,2022-06-26 18:23:28,10,425,33,22803,3648.48,23806.33,135
3673,2022-06-28 04:59:41,10,448,7,4522,813.96,4802.36,244
27221,2022-06-09 21:11:48,15,192,42,40320,6451.2,39755.52,381
17514,2022-06-22 15:31:20,15,57,26,17342,520.26,15182.92,915
8713,2022-06-11 08:33:25,15,215,36,15228,304.56,13202.68,315
25843,2022-06-19 14:42:01,10,109,30,29760,2976.0,29462.4,779
23975,2022-06-17 00:07:01,10,362,42,31794,5722.92,33765.23,452
23598,2022-06-10 17:35:10,0,333,35,24010,480.2,24490.2,976
22298,2022-06-06 08:05:16,15,223,47,9212,1473.92,9083.03,934
11188,2022-06-10 08:14:31,0,222,26,10920,218.4,11138.4,269
26332,2022-06-28 19:28:16,15,477,24,14712,735.6,13130.46,699
10055,2022-06-26 10:10:22,10,56,12,4008,721.44,4256.5,185
15605,2022-06-27 23:01:59,10,165,18,10314,206.28,9468.25,290
11878,2022-06-23 04:12:42,0,284,17,493,44.37,537.37,510
5413,2022-06-16 10:42:27,0,229,34,26622,2928.42,29550.42,336
4652,2022-06-14 05:16:33,10,128,27,918,82.62,900.56,276
23393,2022-06-26 12:17:03,10,319,27,972,174.96,1032.26,242
4738,2022-06-07 01:52:30,10,311,5,870,87.0,861.3,579
9356,2022-06-09 20:14:02,10,148,5,2605,208.4,2532.06,890
16984,2022-06-10 23:31:10,15,335,37,5735,1089.65,5800.95,292
28955,2022-06-17 15:58:03,10,106,21,1281,115.29,1256.66,617
21579,2022-06-24 22:13:38,0,155,47,21573,3020.22,24593.22,193
9732,2022-06-15 06:51:13,0,28,42,24906,2490.6,27396.6,748
6390,2022-06-17 06:08:40,15,127,49,12740,764.4,11478.74,853
20216,2022-06-06 17:06:14,10,18,29,5684,625.24,5678.32,822
4801,2022-06-12 23:59:24,0,340,39,4017,723.06,4740.06,992
6870,2022-06-23 11:13:17,10,196,23,18906,3214.02,19908.02,611
14216,2022-06-29 02:13:25,15,77,42,35196,4927.44,34104.92,44
11881,2022-06-17 08:51:11,10,321,24,10224,1226.88,10305.79,885
11235,2022-06-24 17:55:39,0,390,47,16309,2120.17,18429.17,490
8537,2022-06-27 05:25:26,15,441,2,768,30.72,678.91,160
20868,2022-06-17 04:42:09,15,99,22,11462,1260.82,10814.4,614
17628,2022-06-10 18:26:30,10,435,48,41712,0.0,37540.8,685
6182,2022-06-28 23:21:52,10,286,21,7707,1387.26,8184.83,117
2258,2022-06-08 23:04:55,0,22,41,13530,541.2,14071.2,217
5909,2022-06-16 17:30:14,10,33,34,29240,4678.4,30526.56,350
16575,2022-06-27 20:27:16,10,277,29,20793,1871.37,20397.93,528
310,2022-06-11 03:33:01,0,75,34,2380,452.2,2832.2,79
15912,2022-06-07 14:13:10,15,138,22,9724,1653.08,9670.52,654
13325,2022-06-17 08:24:33,15,366,7,1204,60.2,1074.57,388
11009,2022-06-19 06:16:46,0,463,44,21340,1280.4,22620.4,41
10479,2022-06-08 16:25:08,0,398,43,31949,3833.88,35782.88,294
4999,2022-06-12 20:28:59,0,184,25,23075,923.0,23998.0,986
16980,2022-06-22 19:56:16,0,367,46,38410,4225.1,42635.1,310
9130,2022-06-09 10:26:25,15,185,15,3810,114.3,3335.66,787
28831,2022-06-09 18:32:18,15,88,7,5425,54.25,4657.36,160
10822,2022-06-22 23:53:56,10,311,38,6612,1124.04,6962.44,575
18512,2022-06-26 01:31:17,15,292,25,11175,0.0,9498.75,130
26159,2022-06-09 12:16:59,10,173,10,1990,19.9,1808.91,623
16908,2022-06-08 19:30:52,15,2,34,748,22.44,654.87,381
17009,2022-06-16 13:19:26,10,111,32,28992,1739.52,27658.37,498
6963,2022-06-07 09:52:03,10,174,41,4428,487.08,4423.57,531
14210,2022-06-16 23:24:47,15,154,39,4836,96.72,4192.81,680
6049,2022-06-20 02:50:45,0,269,4,1240,148.8,1388.8,222
3084,2022-06-25 13:22:34,10,488,11,4477,358.16,4351.64,507
9388,2022-06-24 03:15:11,10,339,18,8334,916.74,8325.67,737
917,2022-06-18 17:07:51,0,151,9,396,27.72,423.72,901
5418,2022-06-18 20:19:18,10,84,41,12915,904.05,12437.14,527
10569,2022-06-30 11:46:10,0,323,44,3388,609.84,3997.84,987
2666,2022-06-13 04:32:33,15,371,33,10395,1767.15,10337.83,295
25082,2022-06-16 19:36:47,10,98,22,21648,865.92,20262.53,300
28439,2022-06-16 12:25:20,10,318,2,628,106.76,661.28,270
1462,2022-06-27 04:18:58,15,261,30,9120,182.4,7907.04,772
9631,2022-06-26 05:58:29,10,202,29,17893,536.79,16586.81,370
13099,2022-06-06 14:07:04,15,118,27,24219,3632.85,23674.07,447
17746,2022-06-18 19:33:00,0,295,1,16,0.48,16.48,176
10360,2022-06-29 12:25:49,0,39,2,1228,221.04,1449.04,817
17647,2022-06-25 04:56:21,0,190,3,1845,332.1,2177.1,920
12461,2022-06-27 06:44:00,15,206,7,6027,241.08,5327.87,861
20034,2022-06-17 10:02:16,10,261,23,6992,1258.56,7425.5,944
17841,2022-06-13 07:50:15,10,421,26,11232,2021.76,11928.38,593
23590,2022-06-21 04:58:59,15,460,20,9240,369.6,8168.16,831
20858,2022-06-22 08:43:58,15,414,7,3423,376.53,3229.6,927
26353,2022-06-30 02:23:24,10,29,12,4848,193.92,4537.73,227
1976,2022-06-13 13:04:35,15,183,43,5418,921.06,5388.2,377
3359,2022-06-08 00:14:55,10,200,12,7008,70.08,6370.27,997
14427,2022-06-13 14:46:05,0,72,2,408,53.04,461.04,779
20160,2022-06-24 08:06:29,10,171,46,19642,1374.94,18915.25,475
29797,2022-06-12 04:29:39,15,16,2,1652,82.6,1474.41,470
4139,2022-06-21 07:51:58,0,108,13,4784,478.4,5262.4,133
11833,2022-06-29 14:58:25,15,424,15,9900,891.0,9172.35,296
17186,2022-06-18 08:01:01,15,428,50,49650,7944.0,48954.9,949
11386,2022-06-19 14:12:56,0,379,29,2697,215.76,2912.76,766
17392,2022-06-26 17:43:48,0,445,11,7997,879.67,8876.67,108
25412,2022-06-29 07:37:23,10,352,26,24076,3852.16,25135.34,465
8052,2022-06-25 09:53:38,0,105,34,3502,455.26,3957.26,666
20236,2022-06-28 00:10:00,0,445,4,2908,523.44,3431.44,599
15926,2022-06-21 05:44:54,10,299,44,5676,397.32,5465.99,223
26441,2022-06-06 03:40:06,0,94,29,5626,900.16,6526.16,236
10656,2022-06-26 01:58:24,15,465,45,12555,376.65,10991.9,974
7218,2022-06-08 16:47:30,0,309,29,4785,382.8,5167.8,40
23718,2022-06-29 14:07:29,10,395,47,13254,1590.48,13360.03,684
27017,2022-06-30 02:15:45,15,296,45,8955,1164.15,8601.28,351
18148,2022-06-26 10:52:11,15,169,20,18580,3530.2,18793.67,815
23677,2022-06-12 02:23:41,15,288,14,13678,1914.92,13253.98,822
8626,2022-06-17 11:33:39,10,21,28,5880,529.2,5768.28,877
2623,2022-06-22 02:53:18,0,31,21,12957,777.42,13734.42,374
17958,2022-06-07 11:34:28,15,34,49,21952,2195.2,20525.12,488
10832,2022-06-15 17:38:14,10,424,6,3960,633.6,4134.24,853
12285,2022-06-17 23:14:24,10,317,24,6240,936.0,6458.4,682
23854,2022-06-11 02:59:07,10,436,30,28710,4880.7,30231.63,945
13186,2022-06-20 21:58:08,10,9,50,40150,2007.5,37941.75,563
22043,2022-06-08 14:24:38,0,55,10,2610,417.6,3027.6,241
10396,2022-06-13 15:36:39,15,388,45,19620,2158.2,18511.47,523
22823,2022-06-23 09:18:43,10,84,34,10710,214.2,9831.78,207
7119,2022-06-09 21:21:55,10,485,36,34668,5893.56,36505.4,632
18920,2022-06-09 06:00:34,10,320,11,3212,96.36,2977.52,269
16125,2022-06-23 01:20:32,10,36,47,9165,641.55,8825.9,677
11733,2022-06-17 15:45:20,15,141,23,21022,420.44,18226.07,685
221,2022-06-07 02:03:55,0,121,43,11309,1922.53,13231.53,115
26812,2022-06-11 18:40:58,15,375,5,2700,135.0,2409.75,463
8321,2022-06-14 15:35:23,0,197,33,5808,580.8,6388.8,297
19765,2022-06-18 18:19:03,0,425,49,33859,5078.85,38937.85,141
2792,2022-06-22 07:17:30,15,365,33,5709,627.99,5386.44,561
22933,2022-06-29 23:29:01,0,311,3,522,104.4,626.4,391
14087,2022-06-20 05:45:15,0,72,10,2040,244.8,2284.8,409
4021,2022-06-12 01:54:14,0,240,29,23751,4275.18,28026.18,166
8463,2022-06-29 23:03:42,0,465,31,8649,1124.37,9773.37,280
11675,2022-06-14 14:18:00,0,498,14,10136,405.44,10541.44,591
11525,2022-06-25 14:32:41,15,163,48,1392,222.72,1372.51,984
21954,2022-06-24 09:58:52,0,222,17,7140,1071.0,8211.0,576
15144,2022-06-11 11:44:47,10,193,47,8037,884.07,8028.96,819
13159,2022-06-21 11:32:06,15,442,13,8216,575.12,7472.45,300
5290,2022-06-11 03:52:19,15,40,24,6816,1226.88,6836.45,55
4849,2022-06-17 07:50:49,15,102,42,5796,173.88,5074.4,43
12731,2022-06-15 20:34:54,0,228,28,18536,185.36,18721.36,679
18781,2022-06-11 18:30:33,15,38,33,16500,1155.0,15006.75,893
588,2022-06-20 15:41:25,0,119,20,19280,1735.2,21015.2,453
20675,2022-06-26 09:23:32,0,217,14,9142,1371.3,10513.3,385
21472,2022-06-07 15:21:58,10,85,50,30550,4277.0,31344.3,436
12746,2022-06-18 09:50:53,10,418,49,16758,1005.48,15987.13,248
24821,2022-06-14 14:27:34,15,126,43,22704,1589.28,20649.29,576
7418,2022-06-22 18:49:10,10,165,11,6303,0.0,5672.7,585
27414,2022-06-18 14:35:05,10,454,23,1081,172.96,1128.56,895
1638,2022-06-23 20:23:55,10,284,43,1247,87.29,1200.86,713
21871,2022-06-18 15:27:28,15,133,10,2700,297.0,2547.45,857
27942,2022-06-06 20:30:55,15,453,43,37625,3386.25,34859.56,589
15296,2022-06-15 20:50:57,10,3,29,24679,740.37,22877.43,688
29965,2022-06-23 22:22:50,15,432,47,15510,2171.4,15029.19,404
19230,2022-06-17 06:50:52,15,72,2,408,0.0,346.8,108
10211,2022-06-29 22:07:22,15,243,37,22015,1541.05,20022.64,271
29429,2022-06-21 05:52:35,0,434,39,36855,5159.7,42014.7,588
1785,2022-06-30 18:29:59,10,289,50,8250,660.0,8019.0,651
22083,2022-06-15 06:19:25,0,489,31,10850,542.5,11392.5,656
18555,2022-06-15 08:38:22,10,332,44,39160,5874.0,40530.6,550
9437,2022-06-13 23:00:48,0,54,25,16850,3201.5,20051.5,891
3687,2022-06-11 19:12:42,0,120,29,16211,2107.43,18318.43,291
14090,2022-06-30 13:36:00,15,183,3,378,11.34,330.94,276
8169,2022-06-16 14:41:32,10,360,20,11520,2073.6,12234.24,837
2288,2022-06-18 00:42:12,0,495,43,34486,689.72,35175.72,663
17500,2022-06-13 01:04:29,10,484,4,3360,33.6,3054.24,473
23743,2022-06-28 22:00:40,15,404,38,760,129.2,755.82,963
3465,2022-06-17 09:55:59,0,345,6,2658,345.54,3003.54,432
21980,2022-06-13 00:27:38,0,373,14,13832,2213.12,16045.12,931
21500,2022-06-30 17:58:21,15,421,14,6048,1028.16,6014.74,231
6638,2022-06-10 07:02:21,0,175,13,1976,0.0,1976.0,959
9411,2022-06-20 05:16:29,0,284,6,174,24.36,198.36,916
27365,2022-06-22 22:41:35,15,388,40,17440,2616.0,17047.6,256
12215,2022-06-24 06:20:46,15,424,25,16500,990.0,14866.5,847
24449,2022-06-19 16:10:48,15,304,38,3306,66.12,2866.3,418
24438,2022-06-17 07:55:29,10,313,44,27104,3794.56,27808.7,547
16834,2022-06-15 03:58:12,0,119,24,23136,3701.76,26837.76,162
10853,2022-06-25 10:48:32,10,355,36,26856,5371.2,29004.48,103
1196,2022-06-29 10:51:09,0,185,39,9906,990.6,10896.6,237
26135,2022-06-26 01:16:37,0,255,43,26101,2610.1,28711.1,736
26742,2022-06-17 01:09:34,15,499,37,9879,1975.8,10076.58,491
10460,2022-06-14 22:43:29,0,296,34,6766,676.6,7442.6,585
28626,2022-06-15 14:46:22,10,491,8,2232,245.52,2229.77,671
4170,2022-06-28 08:16:10,15,110,48,40752,6927.84,40527.86,475
19806,2022-06-12 10:06:38,10,49,50,1900,76.0,1778.4,223
25730,2022-06-16 10:55:28,10,365,38,6574,65.74,5975.77,512
9583,2022-06-09 00:09:07,0,333,48,32928,5597.76,38525.76,237
17115,2022-06-26 12:42:11,10,166,25,20975,3356.0,21897.9,779
13958,2022-06-11 04:10:01,15,258,50,47550,7608.0,46884.3,982
23511,2022-06-17 10:06:00,10,413,30,150,4.5,139.05,893
14204,2022-06-06 07:52:07,15,298,28,7868,1258.88,7757.85,413
29868,2022-06-21 12:45:29,15,196,23,18906,2079.66,17837.81,847
12883,2022-06-26 19:51:42,10,392,13,3562,106.86,3301.97,808
14157,2022-06-16 04:20:02,15,416,30,5730,0.0,4870.5,451
527,2022-06-18 18:57:08,10,59,17,15079,753.95,14249.66,491
29767,2022-06-17 06:09:31,0,56,22,7348,734.8,8082.8,801
14486,2022-06-29 09:01:45,15,402,37,31894,0.0,27109.9,337
4836,2022-06-19 06:22:56,15,334,28,7504,825.44,7080.02,141
10542,2022-06-30 20:37:57,15,338,7,4137,124.11,3621.94,16
26845,2022-06-19 23:03:34,0,4,46,2944,117.76,3061.76,964
950,2022-06-23 09:09:57,15,298,47,13207,1584.84,12573.06,884
29563,2022-06-10 10:28:27,0,390,7,2429,388.64,2817.64,987
23085,2022-06-24 12:03:23,10,374,7,6804,884.52,6919.67,168
19443,2022-06-29 23:42:16,10,95,16,3792,492.96,3856.46,586
24052,2022-06-19 01:54:41,15,345,16,7088,637.92,6567.03,172
21532,2022-06-23 03:14:32,0,464,13,4706,0.0,4706.0,973
16967,2022-06-12 20:07:44,0,95,34,8058,1289.28,9347.28,24
15561,2022-06-25 05:37:55,0,98,20,19680,590.4,20270.4,938
11921,2022-06-18 06:27:54,15,232,47,26226,3933.9,25635.92,834
16254,2022-06-21 06:07:05,15,304,6,522,20.88,461.45,943
22137,2022-06-19 19:50:05,10,289,22,3630,108.9,3365.01,557
8284,2022-06-14 11:27:05,0,390,23,7981,1197.15,9178.15,72
13549,2022-06-22 01:10:21,0,94,1,194,3.88,197.88,543
12391,2022-06-28 03:14:15,15,194,42,10878,1305.36,10355.86,93
14583,2022-06-08 15:14:11,15,352,37,34262,685.24,29705.15,100
19913,2022-06-21 01:07:15,10,239,42,2100,147.0,2022.3,128
8405,2022-06-24 18:09:17,15,468,12,3252,32.52,2791.84,615
20816,2022-06-23 21:56:12,0,452,8,1728,69.12,1797.12,824
22562,2022-06-19 05:50:46,0,423,23,20056,3208.96,23264.96,491
5633,2022-06-18 06:51:27,10,46,2,1244,37.32,1153.19,616
28790,2022-06-26 17:04:07,10,361,1,136,13.6,134.64,545
17962,2022-06-18 02:35:53,15,69,36,29160,2332.8,26768.88,383
9405,2022-06-14 11:21:30,0,476,3,2040,40.8,2080.8,692
4669,2022-06-25 08:10:18,15,308,1,562,11.24,487.25,870
16394,2022-06-23 18:22:44,0,239,33,1650,148.5,1798.5,832
11617,2022-06-06 21:45:32,0,220,13,4316,86.32,4402.32,645
15178,2022-06-14 00:44:08,10,9,14,11242,112.42,10218.98,30
8818,2022-06-20 21:22:19,15,457,3,2067,289.38,2002.92,722
21604,2022-06-15 03:17:28,15,171,39,16653,666.12,14721.25,741
16888,2022-06-18 07:42:22,0,88,43,33325,1333.0,34658.0,105
23161,2022-06-19 19:57:57,0,262,20,12880,515.2,13395.2,675
2005,2022-06-20 20:23:20,15,328,8,7912,158.24,6859.7,839
12108,2022-06-16 22:14:38,0,495,6,4812,384.96,5196.96,141
16023,2022-06-09 08:41:27,15,49,12,456,59.28,437.99,787
15082,2022-06-15 04:47:57,15,264,46,39238,2746.66,35686.96,992
5889,2022-06-29 11:44:22,0,232,50,27900,3906.0,31806.0,252
22079,2022-06-12 16:48:35,10,440,45,11385,1366.2,11476.08,728
18026,2022-06-21 06:15:56,10,366,12,2064,350.88,2173.39,148
8414,2022-06-06 19:51:23,15,346,45,27315,4097.25,26700.41,341
9950,2022-06-13 04:51:48,15,122,23,21436,2572.32,20407.07,880
7850,2022-06-10 15:27:24,10,453,16,14000,420.0,12978.0,691
29584,2022-06-24 09:20:06,15,315,49,39935,7188.3,40054.8,510
14893,2022-06-07 02:37:37,0,314,31,17918,1970.98,19888.98,830
28002,2022-06-16 16:05:43,10,391,35,8225,329.0,7698.6,644
28318,2022-06-26 17:06:19,10,362,24,18168,2906.88,18967.39,651
19372,2022-06-10 20:37:56,0,461,39,32487,2923.83,35410.83,496
28136,2022-06-15 11:28:50,0,142,5,960,144.0,1104.0,712
21568,2022-06-20 01:11:00,10,447,39,28392,4258.8,29385.72,998
